date,daily_return,universe,method,growth_of_1
2021-04-12,0.011609066332713745,Combined,Max-Sharpe (tangency),1.5682969866461358
2021-04-13,0.05489076339630684,Combined,Max-Sharpe (tangency),1.65438200547527
2021-04-14,-0.006011567426204577,Combined,Max-Sharpe (tangency),1.6444365765006559
2021-04-15,0.02400354495469167,Combined,Max-Sharpe (tangency),1.6839088837898286
2021-04-16,-0.021902887218158675,Combined,Max-Sharpe (tangency),1.6470264174225244
2021-04-19,-0.02534232340200438,Combined,Max-Sharpe (tangency),1.6052869413005582
2021-04-20,0.019816403997501113,Combined,Max-Sharpe (tangency),1.6370979558612828
2021-04-21,-0.03374836483726765,Combined,Max-Sharpe (tangency),1.5818485767725312
2021-04-22,-0.038985486477276995,Combined,Max-Sharpe (tangency),1.520179440473666
2021-04-23,-0.002219774311990608,Combined,Max-Sharpe (tangency),1.5168049852020862
2021-04-26,0.07992431617703409,Combined,Max-Sharpe (tangency),1.638034586418279
2021-04-27,0.038202906965756775,Combined,Max-Sharpe (tangency),1.7006122693299084
2021-04-28,0.0024933516488827496,Combined,Max-Sharpe (tangency),1.7048524937357523
2021-04-29,-0.012685543501352897,Combined,Max-Sharpe (tangency),1.6832255132630776
2021-04-30,0.04791557062385991,Combined,Max-Sharpe (tangency),1.7638782242197173
2021-05-03,0.021284933658086282,Combined,Max-Sharpe (tangency),1.801422255203177
2021-05-04,-0.040889217256881716,Combined,Max-Sharpe (tangency),1.7277635092387922
2021-05-05,0.06788689521683323,Combined,Max-Sharpe (tangency),1.8450560095499542
2021-05-06,0.017842554224113454,Combined,Max-Sharpe (tangency),1.8779765214468755
2021-05-07,0.01026189618094976,Combined,Max-Sharpe (tangency),1.8972481215402246
2021-05-10,-0.030611937792440456,Combined,Max-Sharpe (tangency),1.8391696800668107
2021-05-11,0.021192537931271172,Combined,Max-Sharpe (tangency),1.8781463532736704
2021-05-12,-0.08779032916835564,Combined,Max-Sharpe (tangency),1.7132632666934282
2021-05-13,0.053742616682328825,Combined,Max-Sharpe (tangency),1.8053385177112478
2021-05-14,0.01396257726646373,Combined,Max-Sharpe (tangency),1.8305456962569142
2021-05-17,-0.04480418460266217,Combined,Max-Sharpe (tangency),1.7485295889582109
2021-05-18,-0.010126848783367627,Combined,Max-Sharpe (tangency),1.730822494217587
2021-05-19,-0.11154076882492603,Combined,Max-Sharpe (tangency),1.5377652225130811
2021-05-20,0.08246632772379096,Combined,Max-Sharpe (tangency),1.6645790733150931
2021-05-21,-0.06382338241782554,Combined,Max-Sharpe (tangency),1.5583400065541941
2021-05-24,0.0865861244457142,Combined,Max-Sharpe (tangency),1.6932706282904306
2021-05-25,-0.006284178514968916,Combined,Max-Sharpe (tangency),1.6826298133881001
2021-05-26,0.03813072969288486,Combined,Max-Sharpe (tangency),1.746789715975591
2021-05-27,-0.025685511373422443,Combined,Max-Sharpe (tangency),1.7019225288589226
2021-05-28,-0.03861359097666285,Combined,Max-Sharpe (tangency),1.6362051884555966
2021-06-01,-0.007051073417145543,Combined,Max-Sharpe (tangency),1.624668185546282
2021-06-02,0.005924157717999312,Combined,Max-Sharpe (tangency),1.6342929761168739
2021-06-03,0.014317138884392006,Combined,Max-Sharpe (tangency),1.6576913756337253
2021-06-04,-0.02456432093940576,Combined,Max-Sharpe (tangency),1.6169713126641734
2021-06-07,-0.026053863637264116,Combined,Max-Sharpe (tangency),1.574842962578653
2021-06-08,-0.00903748039957755,Combined,Max-Sharpe (tangency),1.560610350171936
2021-06-09,0.016744914423536213,Combined,Max-Sharpe (tangency),1.58674263693405
2021-06-10,-0.011614215556912567,Combined,Max-Sharpe (tangency),1.5683138659153542
2021-06-11,-0.009437438739797344,Combined,Max-Sharpe (tangency),1.5535129998810033
2021-06-14,0.0032122900946940083,Combined,Max-Sharpe (tangency),1.5585033343024994
2021-06-15,0.0022995146853498818,Combined,Max-Sharpe (tangency),1.5620871356068948
2021-06-16,-0.03103848635167284,Combined,Max-Sharpe (tangency),1.5136023153682365
2021-06-17,-0.013013190595474532,Combined,Max-Sharpe (tangency),1.4939055199525981
2021-06-18,-0.02546241853342519,Combined,Max-Sharpe (tangency),1.455867072354171
2021-06-21,-0.05743238297143685,Combined,Max-Sharpe (tangency),1.3722531570992216
2021-06-22,-0.0013946631431930405,Combined,Max-Sharpe (tangency),1.3703393261978851
2021-06-23,0.02792923822927337,Combined,Max-Sharpe (tangency),1.4086118596942077
2021-06-24,0.025729071635593823,Combined,Max-Sharpe (tangency),1.444854135139027
2021-06-25,-0.033740520693124686,Combined,Max-Sharpe (tangency),1.3961040042938218
2021-06-28,0.004527487918589646,Combined,Max-Sharpe (tangency),1.4024248483063568
2021-06-29,0.03977037648251467,Combined,Max-Sharpe (tangency),1.458199812511934
2021-06-30,0.0036180492070626924,Combined,Max-Sharpe (tangency),1.463475651187332
2021-07-01,-0.012465233437167473,Combined,Max-Sharpe (tangency),1.4452330855656712
2021-07-02,0.015130253317921531,Combined,Max-Sharpe (tangency),1.4670998282537213
2021-07-06,0.009104137338480985,Combined,Max-Sharpe (tangency),1.480456506579405
2021-07-07,-0.007691776566506336,Combined,Max-Sharpe (tangency),1.4690691659143658
2021-07-08,-0.02688707431474385,Combined,Max-Sharpe (tangency),1.4295701940769274
2021-07-09,0.012974848808402939,Combined,Max-Sharpe (tangency),1.4481186512060749
2021-07-12,-0.0057253551955398435,Combined,Max-Sharpe (tangency),1.439827657562634
2021-07-13,-0.017627370467760164,Combined,Max-Sharpe (tangency),1.4144472820330503
2021-07-14,-0.004811190992604125,Combined,Max-Sharpe (tangency),1.4076421060102196
2021-07-15,-0.024458416066999573,Combined,Max-Sharpe (tangency),1.373213409707994
2021-07-16,-0.028065293351694966,Combined,Max-Sharpe (tangency),1.334673772530058
2021-07-19,-0.00459531014967056,Combined,Max-Sharpe (tangency),1.3285405325966515
2021-07-20,-0.018649902324111428,Combined,Max-Sharpe (tangency),1.3037633814301008
2021-07-21,0.04522580961120394,Combined,Max-Sharpe (tangency),1.3627271358967181
2021-07-22,0.0077288731940920955,Combined,Max-Sharpe (tangency),1.3732594811282122
2021-07-23,0.010668660278963248,Combined,Max-Sharpe (tangency),1.3879103200072342
2021-07-26,0.005774066381959023,Combined,Max-Sharpe (tangency),1.395924206327162
2021-07-27,-0.004160167640075994,Combined,Max-Sharpe (tangency),1.390116927616001
2021-07-28,0.0035126615169711333,Combined,Max-Sharpe (tangency),1.394999937851728
2021-07-29,0.00323320142475601,Combined,Max-Sharpe (tangency),1.3995102536383248
2021-07-30,0.010648492966918735,Combined,Max-Sharpe (tangency),1.4144129287313234
2021-08-02,-0.0013255477354239304,Combined,Max-Sharpe (tangency),1.4125380568766892
2021-08-03,0.001155493082782185,Combined,Max-Sharpe (tangency),1.4141702348305767
2021-08-04,0.013465820252127532,Combined,Max-Sharpe (tangency),1.4332131970187143
2021-08-05,0.012034160805523155,Combined,Max-Sharpe (tangency),1.4504607151002356
2021-08-06,0.006253536907473537,Combined,Max-Sharpe (tangency),1.4595312247149552
2021-08-09,0.01759922726686973,Combined,Max-Sharpe (tangency),1.4852178464418064
2021-08-10,0.009788013751419801,Combined,Max-Sharpe (tangency),1.499755179146633
2021-08-11,0.012288156931517927,Combined,Max-Sharpe (tangency),1.5181844061468435
2021-08-12,0.0002904603983187772,Combined,Max-Sharpe (tangency),1.5186253785941741
2021-08-13,0.046288916155227726,Combined,Max-Sharpe (tangency),1.5889209014151209
2021-08-16,-0.013732030549965055,Combined,Max-Sharpe (tangency),1.5671017910554104
2021-08-17,-0.0266682291061623,Combined,Max-Sharpe (tangency),1.5253099614588674
2021-08-18,0.0046062250749835595,Combined,Max-Sharpe (tangency),1.5323358824504616
2021-08-19,0.04172270071535964,Combined,Max-Sharpe (tangency),1.5962690738693486
2021-08-20,0.02962918040885518,Combined,Max-Sharpe (tangency),1.6435652182400995
2021-08-23,0.02686960132222158,Combined,Max-Sharpe (tangency),1.6877271604012811
2021-08-24,-0.02401235116201212,Combined,Max-Sharpe (tangency),1.6472008631600599
2021-08-25,0.010000770380662827,Combined,Max-Sharpe (tangency),1.6636741407633533
2021-08-26,-0.024037425650985444,Combined,Max-Sharpe (tangency),1.623683697297287
2021-08-27,0.04466654603586632,Combined,Max-Sharpe (tangency),1.6962080399103021
2021-08-30,-0.012663673140086288,Combined,Max-Sharpe (tangency),1.6747278157152916
2021-08-31,0.003455692210173951,Combined,Max-Sharpe (tangency),1.6805151595822208
2021-09-01,0.01812079755134048,Combined,Max-Sharpe (tangency),1.7109674345709687
2021-09-02,0.008457549365180042,Combined,Max-Sharpe (tangency),1.725438026111068
2021-09-03,0.008321577432666578,Combined,Max-Sharpe (tangency),1.7397963922506186
2021-09-07,-0.05102735462001262,Combined,Max-Sharpe (tangency),1.6510191847766276
2021-09-08,-0.009347849340972178,Combined,Max-Sharpe (tangency),1.6355857061782808
2021-09-09,-0.0029382953694568658,Combined,Max-Sharpe (tangency),1.6307798722714673
2021-09-10,-0.011297810560313285,Combined,Max-Sharpe (tangency),1.6123556302089723
2021-09-13,-0.02557830614038374,Combined,Max-Sharpe (tangency),1.571114304292316
2021-09-14,0.005149547426959561,Combined,Max-Sharpe (tangency),1.579204831915444
2021-09-15,0.018961118916889393,Combined,Max-Sharpe (tangency),1.6091483225275192
2021-09-16,-0.010864650586194369,Combined,Max-Sharpe (tangency),1.5916654882618968
2021-09-17,-0.020219144991593694,Combined,Max-Sharpe (tangency),1.5594833729766138
2021-09-20,-0.05248606540376031,Combined,Max-Sharpe (tangency),1.4776322266664865
2021-09-21,-0.015651853654814158,Combined,Max-Sharpe (tangency),1.4545045432990655
2021-09-22,0.050229206771139276,Combined,Max-Sharpe (tangency),1.5275631527539957
2021-09-23,0.018774477629066366,Combined,Max-Sharpe (tangency),1.5562423529923617
2021-09-24,-0.01815190589331108,Combined,Max-Sharpe (tangency),1.5279935882536593
2021-09-27,-0.019653256680988294,Combined,Max-Sharpe (tangency),1.4979635380568057
2021-09-28,-0.027127324666685805,Combined,Max-Sharpe (tangency),1.4573277948210814
2021-09-29,0.0013046409376109044,Combined,Max-Sharpe (tangency),1.4592290843217233
2021-09-30,0.012708066401674914,Combined,Max-Sharpe (tangency),1.4777730644205391
2021-10-01,0.03331150692591581,Combined,Max-Sharpe (tangency),1.5269999120909157
2021-10-04,-0.022266955177037695,Combined,Max-Sharpe (tangency),1.4929982734930467
2021-10-05,0.02574239301118377,Combined,Max-Sharpe (tangency),1.5314316218143236
2021-10-06,0.01809372635238724,Combined,Max-Sharpe (tangency),1.5591409265068246
2021-10-07,0.009159786865422216,Combined,Max-Sharpe (tangency),1.573422325086784
2021-10-08,-0.007243117012831347,Combined,Max-Sharpe (tangency),1.5620258430755793
2021-10-11,0.003490271671926791,Combined,Max-Sharpe (tangency),1.5674777376264835
2021-10-12,-0.006854786072664378,Combined,Max-Sharpe (tangency),1.55673301306139
2021-10-13,0.020258501068746822,Combined,Max-Sharpe (tangency),1.5882700904702476
2021-10-14,0.019215470190835485,Combined,Max-Sharpe (tangency),1.6187894470486743
2021-10-15,0.01861961471728617,Combined,Max-Sharpe (tangency),1.6489306828611292
2021-10-18,0.004793405199579701,Combined,Max-Sharpe (tangency),1.6568346757701022
2021-10-19,0.005360116069288735,Combined,Max-Sharpe (tangency),1.6657155019398522
2021-10-20,0.011346718092575068,Combined,Max-Sharpe (tangency),1.6846159061627959
2021-10-21,-0.003348741620869132,Combined,Max-Sharpe (tangency),1.6789745627626502
2021-10-22,0.002266475016025324,Combined,Max-Sharpe (tangency),1.6827799166616937
2021-10-25,0.01596023526126224,Combined,Max-Sharpe (tangency),1.7096374800245415
2021-10-26,0.023202732732258213,Combined,Max-Sharpe (tangency),1.7493057415426023
2021-10-27,-0.03906952515175344,Combined,Max-Sharpe (tangency),1.6809611968752969
2021-10-28,0.02706394371390929,Combined,Max-Sharpe (tangency),1.7264546360927955
2021-10-29,0.016255875388683918,Combined,Max-Sharpe (tangency),1.7545196675213355
2021-11-01,-0.0015506230524636724,Combined,Max-Sharpe (tangency),1.751799068878876
2021-11-02,0.01793855451033353,Combined,Max-Sharpe (tangency),1.783223811967111
2021-11-03,0.0090532104514819,Combined,Max-Sharpe (tangency),1.7993677124189433
2021-11-04,0.023724915712647638,Combined,Max-Sharpe (tangency),1.8420575597321422
2021-11-05,-0.007903749061548322,Combined,Max-Sharpe (tangency),1.8274983990230913
2021-11-08,0.03475499111476411,Combined,Max-Sharpe (tangency),1.8910130896433848
2021-11-09,0.007981845258551803,Combined,Max-Sharpe (tangency),1.9061068635068144
2021-11-10,-0.027335569026387504,Combined,Max-Sharpe (tangency),1.854002347767753
2021-11-11,0.010509604805219582,Combined,Max-Sharpe (tangency),1.8734871797507413
2021-11-12,-0.005611890355655201,Combined,Max-Sharpe (tangency),1.8629733751152544
2021-11-15,-0.012438269530581948,Combined,Max-Sharpe (tangency),1.839801210147273
2021-11-16,-0.021791733158347534,Combined,Max-Sharpe (tangency),1.7997087531113387
2021-11-17,-0.009786223786960941,Combined,Max-Sharpe (tangency),1.7820964005020388
2021-11-18,0.005877139605186663,Combined,Max-Sharpe (tangency),1.7925700298376899
2021-11-19,0.023529904451995376,Combined,Max-Sharpe (tangency),1.8347490313632813
2021-11-22,-0.023163595020197023,Combined,Max-Sharpe (tangency),1.7922496478370835
2021-11-23,0.002412278305625319,Combined,Max-Sharpe (tangency),1.7965730527808255
2021-11-24,-0.00234218842655474,Combined,Max-Sharpe (tangency),1.792365140169142
2021-11-26,-0.04279168762112553,Combined,Max-Sharpe (tangency),1.7156668109880293
2021-11-29,0.022790736808268163,Combined,Max-Sharpe (tangency),1.7547681217279385
2021-11-30,-0.02122639090719769,Combined,Max-Sharpe (tangency),1.7175207276246522
2021-12-01,-0.021013076292329784,Combined,Max-Sharpe (tangency),1.6814303335414178
2021-12-02,0.02638570398427022,Combined,Max-Sharpe (tangency),1.7257960565924146
2021-12-03,-0.04458764994534739,Combined,Max-Sharpe (tangency),1.6488468661440112
2021-12-06,0.002985865397740341,Combined,Max-Sharpe (tangency),1.6537701009478032
2021-12-07,0.03404994763366256,Combined,Max-Sharpe (tangency),1.7100808862831929
2021-12-08,-0.003534242279761501,Combined,Max-Sharpe (tangency),1.7040370461130787
2021-12-09,-0.04295614247705796,Combined,Max-Sharpe (tangency),1.6308381879740603
2021-12-10,-0.015814547927022478,Combined,Max-Sharpe (tangency),1.605047219289126
2021-12-13,-0.05733444116013908,Combined,Max-Sharpe (tangency),1.5130227339355489
2021-12-14,0.00023252458834271657,Combined,Max-Sharpe (tangency),1.5133745489239105
2021-12-15,0.06154163479294165,Combined,Max-Sharpe (tangency),1.6065100927187186
2021-12-16,-0.04185084072844306,Combined,Max-Sharpe (tangency),1.5392762946997112
2021-12-17,-0.018101280078453418,Combined,Max-Sharpe (tangency),1.5114134233712275
2021-12-20,-0.0009273952234653083,Combined,Max-Sharpe (tangency),1.5100117457817117
2021-12-21,0.034068349573713616,Combined,Max-Sharpe (tangency),1.5614553537974165
2021-12-22,0.00993921856359086,Combined,Max-Sharpe (tangency),1.5769749998360982
2021-12-23,0.02568069771414445,Combined,Max-Sharpe (tangency),1.617472818109652
2021-12-27,0.02766159554819266,Combined,Max-Sharpe (tangency),1.6622146970143967
2021-12-28,-0.030737922600529866,Combined,Max-Sharpe (tangency),1.611121670312105
2021-12-29,-0.01813932574902925,Combined,Max-Sharpe (tangency),1.5818970095129936
2021-12-30,0.00022900073920109807,Combined,Max-Sharpe (tangency),1.5822592650975122
2021-12-31,-0.009371522803429396,Combined,Max-Sharpe (tangency),1.5674310863137135
2022-01-03,-0.007919769737221603,Combined,Max-Sharpe (tangency),1.5550173930311457
2022-01-04,-0.007505856781124991,Combined,Max-Sharpe (tangency),1.5433456551868956
2022-01-05,-0.03321616804502604,Combined,Max-Sharpe (tangency),1.4920816265526469
2022-01-06,0.007348645148238999,Combined,Max-Sharpe (tangency),1.5030464049583894
2022-01-07,-0.02874638643099114,Combined,Max-Sharpe (tangency),1.4598392521777435
2022-01-10,-0.003468931016903112,Combined,Max-Sharpe (tangency),1.4547751705161713
2022-01-11,0.01714479781174156,Combined,Max-Sharpe (tangency),1.479716996676213
2022-01-12,0.022847628875414524,Combined,Max-Sharpe (tangency),1.513525021456914
2022-01-13,-0.029341164380731588,Combined,Max-Sharpe (tangency),1.4691164350079966
2022-01-14,0.007493166197768758,Combined,Max-Sharpe (tangency),1.4801247686193852
2022-01-18,-0.024231776900750162,Combined,Max-Sharpe (tangency),1.4442587154409259
2022-01-19,-0.021618766239252216,Combined,Max-Sharpe (tangency),1.413035623882806
2022-01-20,-0.02811684098523608,Combined,Max-Sharpe (tangency),1.3733055259396192
2022-01-21,-0.04080102584425173,Combined,Max-Sharpe (tangency),1.3172732516837031
2022-01-24,-0.006288804170414708,Combined,Max-Sharpe (tangency),1.308989178164939
2022-01-25,-0.015591337398805525,Combined,Max-Sharpe (tangency),1.2885802862367843
2022-01-26,0.0036553792907936685,Combined,Max-Sharpe (tangency),1.2932905359296192
2022-01-27,-0.017868733071841194,Combined,Max-Sharpe (tangency),1.2701810725587543
2022-01-28,0.030364122639693892,Combined,Max-Sharpe (tangency),1.3087490064205463
2022-01-31,0.028199767085513888,Combined,Max-Sharpe (tangency),1.3456554235750033
2022-02-01,0.018139002157886098,Combined,Max-Sharpe (tangency),1.3700642702070014
2022-02-02,0.007903909239785728,Combined,Max-Sharpe (tangency),1.3808931338513908
2022-02-03,-0.010895418741851627,Combined,Max-Sharpe (tangency),1.365847724920332
2022-02-04,0.020334842340605907,Combined,Max-Sharpe (tangency),1.3936220230678624
2022-02-07,0.017548717348427223,Combined,Max-Sharpe (tangency),1.4180783020412238
2022-02-08,0.0035657953515225017,Combined,Max-Sharpe (tangency),1.4231348790587373
2022-02-09,0.021447987047652918,Combined,Max-Sharpe (tangency),1.4536582575118522
2022-02-10,-0.026672691580018712,Combined,Max-Sharpe (tangency),1.4148852791464912
2022-02-11,-0.026635914655634665,Combined,Max-Sharpe (tangency),1.3771985156036315
2022-02-14,0.005098428741758354,Combined,Max-Sharpe (tangency),1.384220064098692
2022-02-15,0.032903377911662895,Combined,Max-Sharpe (tangency),1.4297655799806375
2022-02-16,-0.0021175572472729672,Combined,Max-Sharpe (tangency),1.426737969514848
2022-02-17,-0.03566334426477033,Combined,Max-Sharpe (tangency),1.3758557221324206
2022-02-18,-0.015235025080400288,Combined,Max-Sharpe (tangency),1.3548945256987208
2022-02-22,0.004630872520809375,Combined,Max-Sharpe (tangency),1.361168869526374
2022-02-23,-0.007256449744070824,Combined,Max-Sharpe (tangency),1.351291616031462
2022-02-24,0.01229546834152702,Combined,Max-Sharpe (tangency),1.3679063793165478
2022-02-25,0.027203207116421088,Combined,Max-Sharpe (tangency),1.4051178198689693
2022-02-28,0.023014389707901192,Combined,Max-Sharpe (tangency),1.4374557489609503
2022-03-01,0.0024759856393314046,Combined,Max-Sharpe (tangency),1.4410148687525521
2022-03-02,0.014660120310430777,Combined,Max-Sharpe (tangency),1.4621403200975842
2022-03-03,-0.004980045372655172,Combined,Max-Sharpe (tangency),1.4548587949623097
2022-03-04,-0.014136276745151903,Combined,Max-Sharpe (tangency),1.4342925084116043
2022-03-07,-0.018562510840806287,Combined,Max-Sharpe (tangency),1.4076684381753266
2022-03-08,-0.004385222152939838,Combined,Max-Sharpe (tangency),1.401495499356246
2022-03-09,0.03289318511590715,Combined,Max-Sharpe (tangency),1.4475951502556816
2022-03-10,-0.010374536796423977,Combined,Max-Sharpe (tangency),1.432577021103029
2022-03-11,-0.010699033742852122,Combined,Max-Sharpe (tangency),1.4172498312150132
2022-03-14,-0.0033652066445705162,Combined,Max-Sharpe (tangency),1.412480492665992
2022-03-15,0.01844833020254966,Combined,Max-Sharpe (tangency),1.4385383991993543
2022-03-16,0.024597300519176097,Combined,Max-Sharpe (tangency),1.4739225605128354
2022-03-17,0.010624521478986534,Combined,Max-Sharpe (tangency),1.489582282415367
2022-03-18,0.017968197825758633,Combined,Max-Sharpe (tangency),1.5163473915435515
2022-03-21,0.013253289550710203,Combined,Max-Sharpe (tangency),1.5364439825831424
2022-03-22,0.010525656787855033,Combined,Max-Sharpe (tangency),1.5526160646175777
2022-03-23,0.007369985505746239,Combined,Max-Sharpe (tangency),1.5640588225097982
2022-03-24,0.02816147846582695,Combined,Max-Sharpe (tangency),1.6081050313591945
2022-03-25,0.002146235337913875,Combined,Max-Sharpe (tangency),1.6115564032045746
2022-03-28,0.005958044543236892,Combined,Max-Sharpe (tangency),1.6211581280388059
2022-03-29,0.011315523245753781,Combined,Max-Sharpe (tangency),1.6395023805216717
2022-03-30,-0.004091009673098856,Combined,Max-Sharpe (tangency),1.632795160423889
2022-03-31,-0.01780532141816088,Combined,Max-Sharpe (tangency),1.6037227177825242
2022-04-01,0.011172315971197437,Combined,Max-Sharpe (tangency),1.621640014715778
2022-04-04,-0.0005417819529729603,Combined,Max-Sharpe (tangency),1.6207614394215861
2022-04-05,-0.015286169158712823,Combined,Max-Sharpe (tangency),1.5959862058926688
2022-04-06,-0.01273881797557415,Combined,Max-Sharpe (tangency),1.5756552281242748
2022-04-07,0.015199950773639927,Combined,Max-Sharpe (tangency),1.5996051100279922
2022-04-08,-0.00976676742711461,Combined,Max-Sharpe (tangency),1.5839821389431248
2022-04-11,-0.03201060448219575,Combined,Max-Sharpe (tangency),1.533277913186554
2022-04-12,0.005217112816343131,Combined,Max-Sharpe (tangency),1.5412771970384553
2022-04-13,0.007187042237044542,Combined,Max-Sharpe (tangency),1.5523544213525644
2022-04-14,-0.0052820213109302525,Combined,Max-Sharpe (tangency),1.5441548522168633
2022-04-18,0.008189252500977766,Combined,Max-Sharpe (tangency),1.5568003262022772
2022-04-19,-0.00029325363667103034,Combined,Max-Sharpe (tangency),1.5563437888450478
2022-04-20,-0.004979257506834807,Combined,Max-Sharpe (tangency),1.5485943523512253
2022-04-21,-0.02382709270346331,Combined,Max-Sharpe (tangency),1.511695851157693
2022-04-22,-0.027814759865167828,Combined,Max-Sharpe (tangency),1.4696483940685714
2022-04-25,0.0015346354329104554,Combined,Max-Sharpe (tangency),1.471903768568029
2022-04-26,-0.026298065283098887,Combined,Max-Sharpe (tangency),1.4331955471717877
2022-04-27,0.004112106295620209,Combined,Max-Sharpe (tangency),1.4390889996041676
2022-04-28,0.018402914235445614,Combined,Max-Sharpe (tangency),1.4655724310410563
2022-04-29,-0.04619852650727787,Combined,Max-Sharpe (tangency),1.3978651442372705
2022-05-02,-0.00686477081225542,Combined,Max-Sharpe (tangency),1.3882691203956412
2022-05-03,-0.0015912897129002435,Combined,Max-Sharpe (tangency),1.3860599820256185
2022-05-04,0.025331413715067072,Combined,Max-Sharpe (tangency),1.4211708408642079
2022-05-05,-0.041727472159290534,Combined,Max-Sharpe (tangency),1.361868974168451
2022-05-06,-0.013863883943079558,Combined,Max-Sharpe (tangency),1.342988180764899
2022-05-09,-0.06564199631508438,Combined,Max-Sharpe (tangency),1.2548317555519275
2022-05-10,0.007918128410463838,Combined,Max-Sharpe (tangency),1.2647676745259155
2022-05-11,-0.03076344117646786,Combined,Max-Sharpe (tangency),1.2258590685687394
2022-05-12,-0.01461886163877304,Combined,Max-Sharpe (tangency),1.2079384044566979
2022-05-13,0.015115471521367423,Combined,Max-Sharpe (tangency),1.2261969630088292
2022-05-16,-0.015236531706107177,Combined,Max-Sharpe (tangency),1.2075139741040128
2022-05-17,0.014392405421190975,Combined,Max-Sharpe (tangency),1.2248930047710713
2022-05-18,-0.042407014901888314,Combined,Max-Sharpe (tangency),1.1729489488645257
2022-05-19,0.021384109266080444,Combined,Max-Sharpe (tangency),1.198031417350579
2022-05-20,-0.005580864252747907,Combined,Max-Sharpe (tangency),1.1913453666398182
2022-05-23,0.0021388069456870253,Combined,Max-Sharpe (tangency),1.1938934243846997
2022-05-24,0.006062413457749086,Combined,Max-Sharpe (tangency),1.2011312999478077
2022-05-25,0.011231370631523855,Combined,Max-Sharpe (tangency),1.2146216507546457
2022-05-26,-0.003138940238303111,Combined,Max-Sharpe (tangency),1.2108090259807778
2022-05-27,0.007247248272568173,Combined,Max-Sharpe (tangency),1.2195840596027268
2022-05-31,-0.012842546643270936,Combined,Max-Sharpe (tangency),1.203921494431889
2022-06-01,-0.015622409296916325,Combined,Max-Sharpe (tangency),1.1851133400845189
2022-06-02,0.018273192888596506,Combined,Max-Sharpe (tangency),1.206769144742732
2022-06-03,-0.014400485875923758,Combined,Max-Sharpe (tangency),1.1893910827183636
2022-06-06,0.003978818186764096,Combined,Max-Sharpe (tangency),1.1941234535894585
2022-06-07,0.012704322488920955,Combined,Max-Sharpe (tangency),1.209293983035443
2022-06-08,-0.016204471982970592,Combined,Max-Sharpe (tangency),1.1896980125681702
2022-06-09,-0.02622950549652202,Combined,Max-Sharpe (tangency),1.158492822008312
2022-06-10,-0.016504963140500397,Combined,Max-Sharpe (tangency),1.1393719406825304
2022-06-13,-0.0600129035909954,Combined,Max-Sharpe (tangency),1.0709949222520645
2022-06-14,-0.010939119968577226,Combined,Max-Sharpe (tangency),1.0592791803118122
2022-06-15,0.02067930981568417,Combined,Max-Sharpe (tangency),1.081184342662784
2022-06-16,-0.02049190872794359,Combined,Max-Sharpe (tangency),1.0590288117948565
2022-06-17,-0.00030938704339369375,Combined,Max-Sharpe (tangency),1.0587011620019067
2022-06-21,0.023224985783261067,Combined,Max-Sharpe (tangency),1.083289481438123
2022-06-22,-0.0038081207163973454,Combined,Max-Sharpe (tangency),1.0791641843220032
2022-06-23,0.0051389887710829255,Combined,Max-Sharpe (tangency),1.0847099969473888
2022-06-24,0.026967977522393976,Combined,Max-Sharpe (tangency),1.1139624317633818
2022-06-27,-0.0016078384491816358,Combined,Max-Sharpe (tangency),1.1121713601346488
2022-06-28,-0.015555871459821657,Combined,Max-Sharpe (tangency),1.0948705654150992
2022-06-29,-0.006316375142981264,Combined,Max-Sharpe (tangency),1.0879549521909295
2022-06-30,-0.013839386993490676,Combined,Max-Sharpe (tangency),1.0728983225760746
2022-07-01,0.004469688551091791,Combined,Max-Sharpe (tangency),1.0776938439249786
2022-07-05,-0.0032515371864495347,Combined,Max-Sharpe (tangency),1.0741896823158488
2022-07-06,-0.0023245233894573693,Combined,Max-Sharpe (tangency),1.0716927032745918
2022-07-07,0.008153644373677875,Combined,Max-Sharpe (tangency),1.0804309044549583
2022-07-08,-0.00037067881038333616,Combined,Max-Sharpe (tangency),1.0800304116125936
2022-07-11,-0.012175978334295842,Combined,Max-Sharpe (tangency),1.066879984720418
2022-07-12,-0.012605642800742145,Combined,Max-Sharpe (tangency),1.053431276721771
2022-07-13,0.004869912676983017,Combined,Max-Sharpe (tangency),1.058561395050609
2022-07-14,-0.006577085616665409,Combined,Max-Sharpe (tangency),1.0515991461248644
2022-07-15,0.015560766968653507,Combined,Max-Sharpe (tangency),1.0679628353821484
2022-07-18,-0.0015308772653286082,Combined,Max-Sharpe (tangency),1.066327915357246
2022-07-19,0.013623713220452733,Combined,Max-Sharpe (tangency),1.0808552610750362
2022-07-20,-0.012783984799263208,Combined,Max-Sharpe (tangency),1.0670376238472492
2022-07-21,0.004117032531530104,Combined,Max-Sharpe (tangency),1.0714306524569948
2022-07-22,-0.006768214754758811,Combined,Max-Sharpe (tangency),1.0641789797063343
2022-07-25,-0.021061378134008303,Combined,Max-Sharpe (tangency),1.041765903812476
2022-07-26,0.0025891724842029206,Combined,Max-Sharpe (tangency),1.044463215425608
2022-07-27,0.016531900590356936,Combined,Max-Sharpe (tangency),1.0617301774733088
2022-07-28,0.005303064471826227,Combined,Max-Sharpe (tangency),1.0673606010561332
2022-07-29,-0.012102466006257613,Combined,Max-Sharpe (tangency),1.0544429056654325
