date,sector,sentiment,fear_greed,sentiment_lagged
2023-03-03,Consumer,-0.05631111111111111,47.18,0.17451441558441558
2023-03-06,Consumer,-0.04813383333333333,47.59,-0.05631111111111111
2023-03-07,Consumer,0.12179333333333334,56.09,-0.04813383333333333
2023-03-08,Consumer,0.10688333333333336,55.34,0.12179333333333334
2023-03-09,Consumer,0.12281800000000001,56.14,0.10688333333333336
2023-03-10,Consumer,0.022339666666666667,51.12,0.12281800000000001
2023-03-13,Consumer,0.05273619047619047,52.64,0.022339666666666667
2023-03-14,Consumer,0.15461750000000002,57.73,0.05273619047619047
2023-03-15,Consumer,0.06912833333333333,53.46,0.15461750000000002
2023-03-16,Consumer,-0.068435,46.58,0.06912833333333333
2023-03-17,Consumer,-0.03482400000000001,48.26,-0.068435
2023-03-20,Consumer,0.05890698412698412,52.95,-0.03482400000000001
2023-03-21,Consumer,0.1704027777777778,58.52,0.05890698412698412
2023-03-22,Consumer,0.045471538461538466,52.27,0.1704027777777778
2023-03-23,Consumer,0.047528,52.38,0.045471538461538466
2023-03-24,Consumer,0.045216,52.26,0.047528
2023-03-27,Consumer,0.12885833333333335,56.44,0.045216
2023-03-28,Consumer,0.147588,57.38,0.12885833333333335
2023-03-29,Consumer,0.09776133333333334,54.89,0.147588
2023-03-30,Consumer,0.040354102564102566,52.02,0.09776133333333334
2023-03-31,Consumer,0.05201035714285715,52.6,0.040354102564102566
2023-04-03,Consumer,0.09527654636591479,54.76,0.05201035714285715
2023-04-04,Consumer,0.09481666666666666,54.74,0.09527654636591479
2023-04-05,Consumer,0.04840119047619048,52.42,0.09481666666666666
2023-04-06,Consumer,0.059865888888888885,52.99,0.04840119047619048
2023-04-10,Consumer,0.07238454212454212,53.62,0.059865888888888885
2023-04-11,Consumer,0.0505775,52.53,0.07238454212454212
2023-04-12,Consumer,0.03806380952380952,51.9,0.0505775
2023-04-13,Consumer,-0.049478,47.53,0.03806380952380952
2023-04-14,Consumer,0.07736099999999999,53.87,-0.049478
2023-04-17,Consumer,0.005401890756302524,50.27,0.07736099999999999
2023-04-18,Consumer,0.072245,53.61,0.005401890756302524
2023-04-19,Consumer,0.06895666666666667,53.45,0.072245
2023-04-20,Consumer,0.11266044444444445,55.63,0.06895666666666667
2023-04-21,Consumer,0.16006628571428572,58.0,0.11266044444444445
2023-04-24,Consumer,0.092206,54.61,0.16006628571428572
2023-04-25,Consumer,0.063809,53.19,0.092206
2023-04-26,Consumer,0.061343766233766236,53.07,0.063809
2023-04-27,Consumer,0.006900000000000001,50.34,0.061343766233766236
2023-04-28,Consumer,0.07442066666666666,53.72,0.006900000000000001
2023-05-01,Consumer,0.0421802380952381,52.11,0.07442066666666666
2023-05-02,Consumer,0.002485666666666668,50.12,0.0421802380952381
2023-05-03,Consumer,-0.028201562499999996,48.59,0.002485666666666668
2023-05-04,Consumer,-0.014633047619047618,49.27,-0.028201562499999996
2023-05-05,Consumer,0.011351333333333335,50.57,-0.014633047619047618
2023-05-08,Consumer,0.03957904761904761,51.98,0.011351333333333335
2023-05-09,Consumer,-0.015587333333333333,49.22,0.03957904761904761
2023-05-10,Consumer,-0.03697979487179488,48.15,-0.015587333333333333
2023-05-11,Consumer,0.09853666666666666,54.93,-0.03697979487179488
2023-05-12,Consumer,0.047502863636363635,52.38,0.09853666666666666
2023-05-15,Consumer,0.01229448717948718,50.61,0.047502863636363635
2023-05-16,Consumer,0.07437242424242424,53.72,0.01229448717948718
2023-05-17,Consumer,0.11634659090909091,55.82,0.07437242424242424
2023-05-18,Consumer,0.09177465277777777,54.59,0.11634659090909091
2023-05-19,Consumer,0.012942493715434888,50.65,0.09177465277777777
2023-05-22,Consumer,0.054868207070707074,52.74,0.012942493715434888
2023-05-23,Consumer,-0.027137142857142853,48.64,0.054868207070707074
2023-05-24,Consumer,-0.011415333333333336,49.43,-0.027137142857142853
2023-05-25,Consumer,-0.055706250000000006,47.21,-0.011415333333333336
2023-05-26,Consumer,0.0529375,52.65,-0.055706250000000006
2023-05-30,Consumer,0.020601948051948052,51.03,0.0529375
2023-05-31,Consumer,0.07213238095238096,53.61,0.020601948051948052
2023-06-01,Consumer,0.050759761904761905,52.54,0.07213238095238096
2023-06-02,Consumer,0.008303333333333336,50.42,0.050759761904761905
2023-06-05,Consumer,0.07900292307692308,53.95,0.008303333333333336
2023-06-06,Consumer,0.11133166666666668,55.57,0.07900292307692308
2023-06-07,Consumer,0.034458333333333334,51.72,0.11133166666666668
2023-06-08,Consumer,0.056457,52.82,0.034458333333333334
2023-06-09,Consumer,0.057886476190476197,52.89,0.056457
2023-06-12,Consumer,0.07430922222222222,53.72,0.057886476190476197
2023-06-13,Consumer,0.06638166666666667,53.32,0.07430922222222222
2023-06-14,Consumer,0.10009694444444446,55.0,0.06638166666666667
2023-06-15,Consumer,0.04454190476190476,52.23,0.10009694444444446
2023-06-16,Consumer,0.06707666666666667,53.35,0.04454190476190476
2023-06-20,Consumer,0.003193142857142861,50.16,0.06707666666666667
2023-06-21,Consumer,0.10964219047619048,55.48,0.003193142857142861
2023-06-22,Consumer,0.07403571428571429,53.7,0.10964219047619048
2023-06-23,Consumer,0.04709009523809523,52.35,0.07403571428571429
2023-06-26,Consumer,0.007180476190476193,50.36,0.04709009523809523
2023-06-27,Consumer,0.09345333333333335,54.67,0.007180476190476193
2023-06-28,Consumer,0.08963866666666667,54.48,0.09345333333333335
2023-06-29,Consumer,0.09391066666666667,54.7,0.08963866666666667
2023-06-30,Consumer,0.05381419413919414,52.69,0.09391066666666667
2023-07-03,Consumer,0.02090790476190476,51.05,0.05381419413919414
2023-07-05,Consumer,0.09113109523809525,54.56,0.02090790476190476
2023-07-06,Consumer,0.07493595238095238,53.75,0.09113109523809525
2023-07-07,Consumer,0.05628625000000002,52.81,0.07493595238095238
2023-07-10,Consumer,0.06539916666666667,53.27,0.05628625000000002
2023-07-11,Consumer,0.027776999999999996,51.39,0.06539916666666667
2023-07-12,Consumer,0.0884025,54.42,0.027776999999999996
2023-07-13,Consumer,0.10468103296703295,55.23,0.0884025
2023-07-14,Consumer,0.091564,54.58,0.10468103296703295
2023-07-17,Consumer,0.023889772727272728,51.19,0.091564
2023-07-18,Consumer,0.05000380952380953,52.5,0.023889772727272728
2023-07-19,Consumer,0.10767266666666667,55.38,0.05000380952380953
2023-07-20,Consumer,0.08281028571428573,54.14,0.10767266666666667
2023-07-21,Consumer,0.06261733333333333,53.13,0.08281028571428573
2023-07-24,Consumer,0.07876385714285714,53.94,0.06261733333333333
2023-07-25,Consumer,0.09395971428571429,54.7,0.07876385714285714
2023-07-26,Consumer,0.09889270175438597,54.94,0.09395971428571429
2023-07-27,Consumer,0.12197708333333333,56.1,0.09889270175438597
2023-07-28,Consumer,0.08300625,54.15,0.12197708333333333
2023-07-31,Consumer,0.08759505555555555,54.38,0.08300625
2023-08-01,Consumer,0.10102633333333333,55.05,0.08759505555555555
2023-08-02,Consumer,0.021675297619047622,51.08,0.10102633333333333
2023-08-03,Consumer,0.04492766666666667,52.25,0.021675297619047622
2023-08-04,Consumer,0.030721666666666668,51.54,0.04492766666666667
2023-08-07,Consumer,0.09943,54.97,0.030721666666666668
2023-08-08,Consumer,0.041759761904761904,52.09,0.09943
2023-08-09,Consumer,0.09982242105263159,54.99,0.041759761904761904
2023-08-10,Consumer,0.0187302380952381,50.94,0.09982242105263159
2023-08-11,Consumer,0.021614837606837606,51.08,0.0187302380952381
2023-08-14,Consumer,0.06468238095238095,53.23,0.021614837606837606
2023-08-15,Consumer,0.010672878787878787,50.53,0.06468238095238095
2023-08-16,Consumer,0.07182293557422968,53.59,0.010672878787878787
2023-08-17,Consumer,0.032129848484848476,51.61,0.07182293557422968
2023-08-18,Consumer,0.056022833333333334,52.8,0.032129848484848476
2023-08-21,Consumer,0.033015166666666665,51.65,0.056022833333333334
2023-08-22,Consumer,0.08747107142857144,54.37,0.033015166666666665
2023-08-23,Consumer,0.09110636904761907,54.56,0.08747107142857144
2023-08-24,Consumer,0.04249130303030303,52.12,0.09110636904761907
2023-08-25,Consumer,-0.05774383333333333,47.11,0.04249130303030303
2023-08-28,Consumer,0.06269619047619047,53.13,-0.05774383333333333
2023-08-29,Consumer,0.20668598484848485,60.33,0.06269619047619047
2023-08-30,Consumer,-0.0017961904761904734,49.91,0.20668598484848485
2023-08-31,Consumer,0.04584971428571429,52.29,-0.0017961904761904734
2023-09-01,Consumer,0.03953500000000001,51.98,0.04584971428571429
2023-09-05,Consumer,0.034055120435120434,51.7,0.03953500000000001
2023-09-06,Consumer,0.045318333333333335,52.27,0.034055120435120434
2023-09-07,Consumer,0.03970208333333333,51.99,0.045318333333333335
2023-09-08,Consumer,0.11357194444444445,55.68,0.03970208333333333
2023-09-11,Consumer,0.08052694444444444,54.03,0.11357194444444445
2023-09-12,Consumer,0.016298511904761906,50.81,0.08052694444444444
2023-09-13,Consumer,0.12075416666666666,56.04,0.016298511904761906
2023-09-14,Consumer,0.038351904761904775,51.92,0.12075416666666666
2023-09-15,Consumer,0.21902333333333335,60.95,0.038351904761904775
2023-09-18,Consumer,0.11996935064935066,56.0,0.21902333333333335
2023-09-19,Consumer,0.06673849999999999,53.34,0.11996935064935066
2023-09-20,Consumer,-0.07925833333333335,46.04,0.06673849999999999
2023-09-21,Consumer,0.045520952380952384,52.28,-0.07925833333333335
2023-09-22,Consumer,0.1833211111111111,59.17,0.045520952380952384
2023-09-25,Consumer,0.017237476190476192,50.86,0.1833211111111111
2023-09-26,Consumer,0.10187600000000001,55.09,0.017237476190476192
2023-09-27,Consumer,0.06543133333333333,53.27,0.10187600000000001
2023-09-28,Consumer,0.06668522893772894,53.33,0.06543133333333333
2023-09-29,Consumer,0.11789572431077695,55.89,0.06668522893772894
2023-10-02,Consumer,0.06773716883116884,53.39,0.11789572431077695
2023-10-03,Consumer,0.08151733333333333,54.08,0.06773716883116884
2023-10-04,Consumer,0.027882499999999994,51.39,0.08151733333333333
2023-10-05,Consumer,0.10360749999999999,55.18,0.027882499999999994
2023-10-06,Consumer,0.03704840909090909,51.85,0.10360749999999999
2023-10-09,Consumer,0.08560064285714285,54.28,0.03704840909090909
2023-10-10,Consumer,0.07764034920634921,53.88,0.08560064285714285
2023-10-11,Consumer,0.003258166666666665,50.16,0.07764034920634921
2023-10-12,Consumer,0.060716952380952385,53.04,0.003258166666666665
2023-10-13,Consumer,0.0694045238095238,53.47,0.060716952380952385
2023-10-16,Consumer,0.09759522222222222,54.88,0.0694045238095238
2023-10-17,Consumer,0.14807444444444445,57.4,0.09759522222222222
2023-10-18,Consumer,0.07475742424242424,53.74,0.14807444444444445
2023-10-19,Consumer,-0.00886825396825397,49.56,0.07475742424242424
2023-10-20,Consumer,0.04201666666666666,52.1,-0.00886825396825397
2023-10-23,Consumer,0.0690424487179487,53.45,0.04201666666666666
2023-10-24,Consumer,0.08890166666666666,54.45,0.0690424487179487
2023-10-25,Consumer,0.006315357142857148,50.32,0.08890166666666666
2023-10-26,Consumer,0.12503933333333334,56.25,0.006315357142857148
2023-10-27,Consumer,0.14127828571428572,57.06,0.12503933333333334
2023-10-30,Consumer,0.08120367521367523,54.06,0.14127828571428572
2023-10-31,Consumer,0.13982833333333333,56.99,0.08120367521367523
2023-11-01,Consumer,0.17071268253968253,58.54,0.13982833333333333
2023-11-02,Consumer,0.12009833333333333,56.0,0.17071268253968253
2023-11-03,Consumer,0.08848266666666667,54.42,0.12009833333333333
2023-11-06,Consumer,0.0326128253968254,51.63,0.08848266666666667
2023-11-07,Consumer,0.062496888888888893,53.12,0.0326128253968254
2023-11-08,Consumer,0.017976153846153847,50.9,0.062496888888888893
2023-11-09,Consumer,0.050054482456140345,52.5,0.017976153846153847
2023-11-10,Consumer,0.05403209090909091,52.7,0.050054482456140345
2023-11-13,Consumer,0.09967867391304348,54.98,0.05403209090909091
2023-11-14,Consumer,0.058930666666666666,52.95,0.09967867391304348
2023-11-15,Consumer,0.12515602564102565,56.26,0.058930666666666666
2023-11-16,Consumer,0.039286095238095245,51.96,0.12515602564102565
2023-11-17,Consumer,0.016297777777777772,50.81,0.039286095238095245
2023-11-20,Consumer,0.0033312207792207797,50.17,0.016297777777777772
2023-11-21,Consumer,0.053310520833333326,52.67,0.0033312207792207797
2023-11-22,Consumer,0.032110454545454546,51.61,0.053310520833333326
2023-11-24,Consumer,0.05828866666666667,52.91,0.032110454545454546
2023-11-27,Consumer,0.05962792857142857,52.98,0.05828866666666667
2023-11-28,Consumer,0.04643583333333333,52.32,0.05962792857142857
2023-11-29,Consumer,0.03840607142857143,51.92,0.04643583333333333
2023-11-30,Consumer,0.06425555555555555,53.21,0.03840607142857143
2023-12-01,Consumer,0.22839866071428572,61.42,0.06425555555555555
2023-12-04,Consumer,0.093698,54.68,0.22839866071428572
